age,job,marital,education,default,housing,loan,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Deposit
35,management,married,professional.course,no,yes,yes,1.1,93.994,-36.4,4.857,5191.0,0
43,technician,single,professional.course,no,unknown,unknown,1.4,94.465,-41.8,4.961,5228.1,0
36,self-employed,married,high.school,unknown,yes,no,1.4,93.444,-36.1,4.963,5228.1,0
46,admin.,single,university.degree,no,no,no,-1.8,92.893,-46.2,1.264,5099.1,0
34,technician,married,university.degree,no,no,no,-1.8,93.075,-47.1,1.365,5099.1,0
42,retired,married,basic.9y,unknown,no,no,1.4,94.465,-41.8,4.967,5228.1,0
45,management,married,university.degree,unknown,no,no,1.4,93.918,-42.7,4.96,5228.1,0
43,blue-collar,married,basic.4y,no,yes,no,-1.8,92.893,-46.2,1.244,5099.1,0
31,technician,married,high.school,unknown,no,no,-1.8,92.893,-46.2,1.291,5099.1,0
30,technician,single,university.degree,no,unknown,unknown,-1.8,93.369,-34.8,0.646,5008.7,0
45,technician,single,professional.course,no,no,no,1.1,93.994,-36.4,4.856,5191.0,0
31,admin.,single,university.degree,no,no,no,1.4,93.918,-42.7,4.961,5228.1,0
31,technician,married,high.school,no,no,no,1.4,93.918,-42.7,4.962,5228.1,0
34,admin.,married,university.degree,no,no,no,-2.9,92.201,-31.4,0.881,5076.2,0
27,admin.,single,high.school,no,no,no,1.4,93.918,-42.7,4.968,5228.1,0
36,self-employed,single,basic.6y,no,no,no,1.1,93.994,-36.4,4.855,5191.0,0
33,technician,single,university.degree,no,yes,no,1.4,94.465,-41.8,4.865,5228.1,0
24,admin.,single,high.school,no,yes,no,1.4,93.918,-42.7,4.968,5228.1,1
36,technician,married,professional.course,no,yes,no,-0.1,93.2,-42.0,4.12,5195.8,0
38,blue-collar,married,basic.9y,unknown,no,no,1.4,94.465,-41.8,4.864,5228.1,0
46,technician,married,university.degree,no,yes,no,1.1,93.994,-36.4,4.864,5191.0,0
48,technician,married,professional.course,no,yes,yes,-0.1,93.2,-42.0,4.021,5195.8,0
44,unknown,married,unknown,unknown,unknown,unknown,1.4,93.444,-36.1,4.963,5228.1,0
53,management,divorced,high.school,no,no,no,1.4,93.918,-42.7,4.962,5228.1,0
27,self-employed,single,professional.course,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
36,self-employed,divorced,basic.4y,no,yes,no,1.4,94.465,-41.8,4.866,5228.1,0
28,self-employed,married,university.degree,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
37,self-employed,single,university.degree,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
37,admin.,married,high.school,unknown,no,no,1.1,93.994,-36.4,4.856,5191.0,0
39,unemployed,single,basic.9y,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
49,management,married,university.degree,no,yes,no,-2.9,92.963,-40.8,1.266,5076.2,0
36,blue-collar,married,basic.9y,unknown,yes,no,-1.8,92.893,-46.2,1.281,5099.1,0
54,services,single,basic.6y,unknown,yes,no,-1.8,92.893,-46.2,1.25,5099.1,0
29,services,single,high.school,no,no,no,-2.9,92.963,-40.8,1.26,5076.2,0
43,services,single,university.degree,no,yes,no,-1.8,93.075,-47.1,1.405,5099.1,0
28,admin.,single,university.degree,no,yes,no,1.4,94.465,-41.8,4.959,5228.1,0
26,admin.,married,university.degree,no,yes,no,-1.8,92.843,-50.0,1.811,5099.1,0
41,technician,married,professional.course,no,yes,no,-1.8,92.893,-46.2,1.266,5099.1,0
30,technician,married,high.school,no,yes,no,1.1,93.994,-36.4,4.86,5191.0,0
35,services,married,high.school,no,yes,no,1.4,93.444,-36.1,4.966,5228.1,0
38,entrepreneur,married,professional.course,no,no,yes,-1.8,92.893,-46.2,1.344,5099.1,0
34,admin.,married,university.degree,no,yes,no,-1.8,92.893,-46.2,1.327,5099.1,0
36,admin.,single,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.965,5228.1,0
31,admin.,married,university.degree,no,yes,no,-1.8,92.893,-46.2,1.27,5099.1,0
30,services,married,high.school,no,no,no,-1.8,92.893,-46.2,1.299,5099.1,0
45,admin.,married,basic.9y,unknown,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
27,admin.,single,unknown,no,yes,no,-1.8,93.369,-34.8,0.639,5008.7,1
59,retired,divorced,basic.9y,unknown,no,yes,1.1,93.994,-36.4,4.857,5191.0,0
32,housemaid,married,university.degree,no,yes,no,1.4,94.465,-41.8,4.967,5228.1,0
51,blue-collar,married,basic.9y,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
43,blue-collar,married,basic.9y,no,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
34,admin.,divorced,university.degree,no,yes,no,-1.8,93.075,-47.1,1.405,5099.1,0
51,housemaid,married,unknown,no,yes,no,-2.9,92.201,-31.4,0.881,5076.2,0
40,admin.,divorced,high.school,no,yes,no,-1.8,92.893,-46.2,1.266,5099.1,0
36,self-employed,married,university.degree,no,no,yes,-1.8,92.893,-46.2,1.264,5099.1,0
37,blue-collar,single,professional.course,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
26,management,single,university.degree,no,no,no,-3.4,92.379,-29.8,0.803,5017.5,0
39,blue-collar,married,professional.course,no,no,no,1.4,94.465,-41.8,4.959,5228.1,0
60,admin.,married,university.degree,no,yes,no,-2.9,92.963,-40.8,1.266,5076.2,1
30,blue-collar,married,basic.4y,no,no,yes,-1.8,92.893,-46.2,1.299,5099.1,0
48,admin.,married,unknown,unknown,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
26,admin.,single,university.degree,no,yes,yes,1.4,93.918,-42.7,4.958,5228.1,0
56,unemployed,married,basic.9y,no,no,no,-1.8,93.876,-40.0,0.701,5008.7,1
38,entrepreneur,married,basic.9y,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
43,technician,married,university.degree,unknown,unknown,unknown,-1.8,92.893,-46.2,1.291,5099.1,1
40,housemaid,single,university.degree,no,yes,no,1.4,94.465,-41.8,4.959,5228.1,0
26,admin.,married,high.school,unknown,no,no,1.1,93.994,-36.4,4.864,5191.0,0
37,blue-collar,married,basic.9y,no,no,no,-1.8,92.893,-46.2,1.299,5099.1,0
27,technician,single,university.degree,no,yes,yes,-1.8,92.893,-46.2,1.334,5099.1,1
29,blue-collar,married,basic.9y,no,yes,no,-1.8,92.893,-46.2,1.327,5099.1,0
42,management,married,university.degree,no,yes,no,-1.8,92.893,-46.2,1.25,5099.1,0
39,admin.,married,university.degree,no,yes,no,1.4,94.465,-41.8,4.958,5228.1,0
32,management,married,university.degree,no,yes,no,1.1,93.994,-36.4,4.86,5191.0,0
48,blue-collar,married,basic.9y,unknown,no,no,-1.8,92.893,-46.2,1.299,5099.1,0
45,blue-collar,married,basic.4y,unknown,no,no,1.4,93.444,-36.1,4.966,5228.1,0
31,services,single,university.degree,no,no,no,-2.9,92.469,-33.6,1.044,5076.2,0
43,technician,single,professional.course,no,no,no,-0.1,93.798,-40.4,5.045,5195.8,0
32,admin.,single,high.school,no,yes,yes,-1.8,93.075,-47.1,1.415,5099.1,0
45,technician,single,professional.course,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
40,blue-collar,married,basic.6y,unknown,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
34,admin.,married,university.degree,unknown,no,no,1.4,93.444,-36.1,4.968,5228.1,1
36,self-employed,single,university.degree,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
37,admin.,married,university.degree,unknown,no,yes,1.4,93.444,-36.1,4.962,5228.1,0
30,services,single,high.school,unknown,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
31,admin.,single,university.degree,no,no,no,-2.9,92.201,-31.4,0.883,5076.2,0
27,student,single,university.degree,unknown,no,no,-1.8,92.893,-46.2,1.299,5099.1,0
48,admin.,married,university.degree,no,no,no,1.1,93.994,-36.4,4.864,5191.0,0
33,technician,married,professional.course,no,no,no,1.4,93.444,-36.1,4.963,5228.1,0
33,services,single,high.school,no,yes,no,1.4,93.918,-42.7,4.958,5228.1,0
42,blue-collar,married,basic.4y,unknown,yes,no,1.1,93.994,-36.4,4.858,5191.0,0
40,admin.,married,basic.9y,unknown,yes,yes,-1.8,92.893,-46.2,1.334,5099.1,0
30,self-employed,single,university.degree,no,no,no,1.1,93.994,-36.4,4.864,5191.0,0
39,management,married,basic.6y,unknown,yes,no,1.4,94.465,-41.8,4.967,5228.1,0
32,blue-collar,married,basic.4y,no,yes,no,1.4,93.918,-42.7,4.961,5228.1,0
40,technician,married,professional.course,no,yes,no,1.4,93.444,-36.1,4.965,5228.1,0
39,blue-collar,married,basic.4y,no,no,no,-1.8,93.075,-47.1,1.453,5099.1,0
44,blue-collar,single,unknown,no,yes,no,-2.9,92.469,-33.6,1.029,5076.2,1
38,blue-collar,single,basic.6y,unknown,yes,no,1.1,93.994,-36.4,4.86,5191.0,0
40,blue-collar,married,basic.9y,no,yes,yes,-1.8,92.893,-46.2,1.327,5099.1,0
34,admin.,single,university.degree,no,no,no,-2.9,92.963,-40.8,1.266,5076.2,0
46,admin.,married,high.school,no,yes,yes,-1.8,92.893,-46.2,1.25,5099.1,0
35,unemployed,married,university.degree,no,yes,no,1.4,94.465,-41.8,4.96,5228.1,0
37,admin.,divorced,university.degree,no,yes,yes,1.4,93.444,-36.1,4.968,5228.1,0
35,admin.,married,university.degree,no,no,no,1.4,94.465,-41.8,4.947,5228.1,0
58,management,married,university.degree,unknown,yes,no,-0.1,93.2,-42.0,4.153,5195.8,0
30,unemployed,married,high.school,no,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
42,admin.,married,university.degree,unknown,no,no,1.4,93.918,-42.7,4.962,5228.1,0
41,management,married,university.degree,unknown,yes,no,1.4,94.465,-41.8,4.958,5228.1,0
46,blue-collar,married,basic.4y,unknown,yes,no,-1.8,92.893,-46.2,1.299,5099.1,0
53,retired,married,basic.9y,no,no,no,-1.8,92.893,-46.2,1.281,5099.1,0
40,technician,married,basic.9y,no,no,no,-0.1,93.2,-42.0,4.12,5195.8,0
35,services,married,high.school,unknown,yes,no,-1.8,93.075,-47.1,1.445,5099.1,0
25,services,single,high.school,no,yes,no,1.4,93.918,-42.7,4.966,5228.1,0
45,entrepreneur,married,university.degree,no,yes,no,-1.8,92.893,-46.2,1.334,5099.1,1
39,blue-collar,married,basic.6y,unknown,no,no,-1.8,92.893,-46.2,1.25,5099.1,0
54,blue-collar,married,basic.4y,unknown,yes,no,-1.8,93.075,-47.1,1.405,5099.1,0
33,technician,single,university.degree,no,no,no,1.4,93.918,-42.7,4.968,5228.1,0
41,admin.,married,high.school,no,no,no,1.1,93.994,-36.4,4.859,5191.0,0
43,management,married,university.degree,unknown,yes,yes,1.4,93.918,-42.7,4.962,5228.1,0
42,technician,married,professional.course,no,no,no,-1.8,92.893,-46.2,1.281,5099.1,0
35,admin.,divorced,high.school,no,yes,no,-1.8,92.893,-46.2,1.266,5099.1,0
33,management,married,university.degree,no,yes,no,1.4,93.444,-36.1,4.964,5228.1,0
51,services,single,high.school,unknown,no,no,1.1,93.994,-36.4,4.857,5191.0,0
31,admin.,single,university.degree,no,yes,no,1.4,93.918,-42.7,4.961,5228.1,0
62,blue-collar,married,basic.4y,no,yes,no,-3.4,92.649,-30.1,0.719,5017.5,0
36,admin.,married,basic.6y,no,yes,yes,-0.1,93.2,-42.0,4.021,5195.8,0
36,services,single,high.school,no,yes,no,-1.8,93.075,-47.1,1.405,5099.1,0
30,blue-collar,single,university.degree,no,yes,yes,-1.8,92.843,-50.0,1.531,5099.1,0
37,blue-collar,married,professional.course,no,yes,no,-1.8,92.893,-46.2,1.244,5099.1,0
34,admin.,single,high.school,no,yes,yes,1.1,93.994,-36.4,4.859,5191.0,0
55,blue-collar,married,professional.course,no,yes,no,1.4,93.444,-36.1,4.964,5228.1,0
27,services,single,professional.course,no,no,no,1.1,93.994,-36.4,4.86,5191.0,0
39,admin.,married,university.degree,unknown,no,no,1.4,93.444,-36.1,4.962,5228.1,0
47,management,married,university.degree,unknown,yes,no,-1.8,92.893,-46.2,1.327,5099.1,0
33,technician,married,university.degree,no,no,no,-1.8,92.893,-46.2,1.266,5099.1,0
29,blue-collar,married,basic.4y,no,yes,no,-0.1,93.2,-42.0,4.191,5195.8,0
22,blue-collar,married,professional.course,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
42,technician,divorced,university.degree,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
46,services,divorced,high.school,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
41,blue-collar,married,basic.6y,unknown,yes,no,1.4,94.465,-41.8,4.959,5228.1,0
40,technician,married,professional.course,no,no,yes,1.1,93.994,-36.4,4.857,5191.0,0
34,management,divorced,basic.6y,unknown,yes,no,1.1,93.994,-36.4,4.855,5191.0,0
55,blue-collar,married,basic.4y,unknown,unknown,unknown,1.4,94.465,-41.8,4.947,5228.1,0
48,services,married,high.school,no,no,no,-1.8,92.893,-46.2,1.327,5099.1,0
58,unknown,married,basic.4y,no,yes,no,1.4,93.444,-36.1,4.963,5228.1,1
38,admin.,married,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.964,5228.1,0
30,admin.,single,university.degree,no,no,yes,-3.4,92.431,-26.9,0.733,5017.5,0
59,retired,married,university.degree,no,no,yes,1.4,93.444,-36.1,4.965,5228.1,0
39,blue-collar,married,basic.9y,unknown,no,no,1.1,93.994,-36.4,4.855,5191.0,0
52,technician,married,professional.course,no,yes,no,1.4,94.465,-41.8,4.865,5228.1,0
32,services,single,high.school,no,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
35,technician,divorced,university.degree,no,yes,yes,1.4,93.444,-36.1,4.97,5228.1,0
29,admin.,single,high.school,no,yes,no,-1.8,92.893,-46.2,1.25,5099.1,1
44,retired,single,basic.9y,no,no,no,-0.1,93.2,-42.0,4.191,5195.8,0
60,admin.,married,basic.9y,no,no,no,1.4,93.444,-36.1,4.963,5228.1,0
31,unemployed,single,professional.course,no,yes,no,-0.1,93.2,-42.0,4.12,5195.8,0
37,self-employed,single,university.degree,no,no,no,-1.8,92.893,-46.2,1.313,5099.1,0
29,admin.,married,university.degree,no,no,no,-0.1,93.2,-42.0,4.191,5195.8,0
31,admin.,single,university.degree,no,yes,no,-1.8,93.075,-47.1,1.445,5099.1,0
38,blue-collar,single,high.school,no,yes,no,-1.1,94.199,-37.5,0.879,4963.6,1
27,services,single,university.degree,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
34,admin.,divorced,university.degree,no,no,no,-1.8,92.893,-46.2,1.334,5099.1,0
39,technician,married,professional.course,no,no,yes,1.4,93.918,-42.7,4.961,5228.1,0
43,management,married,basic.6y,unknown,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
50,technician,married,university.degree,no,yes,no,-1.8,93.369,-34.8,0.653,5008.7,1
48,admin.,divorced,university.degree,no,yes,no,-1.8,92.893,-46.2,1.281,5099.1,0
26,technician,single,high.school,no,yes,no,1.4,93.918,-42.7,4.96,5228.1,0
38,blue-collar,married,high.school,unknown,no,no,1.4,94.465,-41.8,4.955,5228.1,0
32,admin.,single,university.degree,no,yes,yes,1.4,94.465,-41.8,4.961,5228.1,0
61,admin.,married,high.school,no,yes,no,-1.8,93.749,-34.6,0.638,5008.7,1
41,technician,married,university.degree,no,no,yes,1.4,93.444,-36.1,4.966,5228.1,0
41,self-employed,married,high.school,unknown,no,no,1.1,93.994,-36.4,4.859,5191.0,0
24,student,single,university.degree,no,yes,no,-1.8,92.893,-46.2,1.281,5099.1,0
38,blue-collar,single,university.degree,unknown,yes,no,1.1,93.994,-36.4,4.856,5191.0,1
44,blue-collar,married,basic.4y,unknown,no,yes,1.4,93.444,-36.1,4.963,5228.1,0
54,management,married,university.degree,no,yes,yes,1.4,93.918,-42.7,4.961,5228.1,0
37,technician,single,high.school,unknown,no,no,1.4,93.918,-42.7,4.96,5228.1,0
31,admin.,married,university.degree,no,no,no,-2.9,92.201,-31.4,0.869,5076.2,1
29,blue-collar,single,basic.9y,no,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
52,services,married,high.school,no,yes,no,1.4,93.444,-36.1,4.963,5228.1,0
54,services,divorced,high.school,no,no,no,-1.1,94.601,-49.5,1.016,4963.6,0
45,admin.,married,unknown,unknown,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
48,technician,married,high.school,no,no,no,-3.4,92.431,-26.9,0.722,5017.5,1
36,services,married,high.school,no,yes,yes,1.4,93.918,-42.7,4.96,5228.1,0
47,services,divorced,high.school,no,yes,no,-1.8,92.893,-46.2,1.244,5099.1,0
38,technician,single,professional.course,no,yes,no,-2.9,92.963,-40.8,1.26,5076.2,0
54,admin.,married,university.degree,no,yes,yes,-0.1,93.2,-42.0,4.153,5195.8,0
34,management,married,university.degree,no,unknown,unknown,-0.1,93.2,-42.0,4.12,5195.8,0
58,admin.,divorced,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.965,5228.1,0
55,blue-collar,married,basic.9y,unknown,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
34,blue-collar,married,high.school,no,no,no,-1.8,92.893,-46.2,1.266,5099.1,0
36,blue-collar,single,basic.6y,no,yes,no,1.4,94.465,-41.8,4.961,5228.1,0
47,admin.,married,high.school,no,yes,no,-0.1,93.2,-42.0,4.021,5195.8,0
28,management,single,university.degree,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
36,blue-collar,divorced,basic.9y,unknown,no,no,-1.8,92.893,-46.2,1.281,5099.1,0
48,unemployed,married,basic.9y,no,yes,no,1.4,94.465,-41.8,4.961,5228.1,0
35,admin.,single,university.degree,no,no,yes,1.4,94.465,-41.8,4.967,5228.1,0
43,entrepreneur,married,high.school,no,no,yes,1.1,93.994,-36.4,4.857,5191.0,0
34,admin.,divorced,high.school,no,no,no,1.4,93.444,-36.1,4.966,5228.1,0
42,admin.,married,university.degree,no,yes,no,-1.1,94.767,-50.8,1.041,4963.6,0
29,housemaid,married,university.degree,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
31,admin.,single,university.degree,no,no,no,1.4,93.918,-42.7,4.962,5228.1,0
31,services,married,high.school,unknown,no,no,-1.8,92.893,-46.2,1.354,5099.1,1
61,admin.,married,university.degree,no,yes,yes,-1.7,94.027,-38.3,0.903,4991.6,1
34,blue-collar,married,basic.4y,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
46,blue-collar,married,basic.9y,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
39,blue-collar,single,basic.4y,unknown,no,no,1.4,93.918,-42.7,4.963,5228.1,0
39,admin.,single,university.degree,no,no,no,1.4,93.918,-42.7,4.961,5228.1,0
31,blue-collar,single,high.school,no,yes,yes,1.4,93.918,-42.7,4.963,5228.1,0
34,blue-collar,single,basic.6y,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
29,admin.,married,high.school,no,no,yes,1.4,94.465,-41.8,4.962,5228.1,0
35,services,divorced,university.degree,no,yes,no,-1.8,92.893,-46.2,1.299,5099.1,0
27,admin.,single,university.degree,no,yes,no,-2.9,92.201,-31.4,0.851,5076.2,0
25,admin.,single,university.degree,no,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
52,blue-collar,married,high.school,unknown,no,no,1.4,94.465,-41.8,4.865,5228.1,1
35,services,married,high.school,no,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
29,admin.,single,university.degree,no,yes,yes,1.4,94.465,-41.8,4.959,5228.1,0
25,blue-collar,single,basic.9y,no,yes,yes,1.4,93.918,-42.7,4.962,5228.1,0
27,blue-collar,single,high.school,no,unknown,unknown,1.4,93.918,-42.7,4.961,5228.1,0
35,unemployed,married,university.degree,no,no,no,-3.4,92.431,-26.9,0.733,5017.5,1
59,technician,single,basic.6y,no,no,no,-2.9,92.201,-31.4,0.883,5076.2,0
37,blue-collar,single,basic.6y,unknown,no,no,1.4,94.465,-41.8,4.866,5228.1,0
40,technician,married,professional.course,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
54,admin.,married,unknown,unknown,no,no,1.4,94.465,-41.8,4.967,5228.1,0
31,blue-collar,single,basic.9y,no,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
53,housemaid,married,unknown,no,yes,no,1.4,93.444,-36.1,4.965,5228.1,0
91,retired,married,university.degree,no,yes,yes,-3.4,92.379,-29.8,0.781,5017.5,0
32,admin.,married,university.degree,no,yes,yes,-3.4,92.431,-26.9,0.74,5017.5,0
28,admin.,single,high.school,no,yes,no,-1.8,93.876,-40.0,0.683,5008.7,0
41,technician,married,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.964,5228.1,0
31,blue-collar,married,basic.4y,no,yes,no,-1.8,93.075,-47.1,1.41,5099.1,0
43,blue-collar,married,basic.4y,unknown,no,no,1.4,94.465,-41.8,4.962,5228.1,0
37,services,married,high.school,no,no,no,1.4,93.444,-36.1,4.965,5228.1,0
31,admin.,single,high.school,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
34,blue-collar,married,basic.6y,no,no,no,1.4,94.465,-41.8,4.947,5228.1,0
46,blue-collar,divorced,basic.4y,no,yes,no,1.1,93.994,-36.4,4.864,5191.0,0
39,admin.,single,unknown,no,no,no,-0.1,93.2,-42.0,4.021,5195.8,1
40,admin.,married,high.school,no,no,no,-3.4,92.431,-26.9,0.724,5017.5,1
26,admin.,married,high.school,no,yes,no,-1.8,93.075,-47.1,1.466,5099.1,0
31,blue-collar,single,basic.9y,no,no,no,1.4,94.465,-41.8,4.962,5228.1,0
31,blue-collar,single,professional.course,no,no,no,-1.8,92.893,-46.2,1.266,5099.1,0
48,management,divorced,university.degree,no,yes,no,-0.1,93.2,-42.0,4.12,5195.8,0
43,technician,single,university.degree,no,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
30,blue-collar,married,basic.9y,unknown,no,no,-0.1,93.2,-42.0,4.076,5195.8,1
23,blue-collar,married,basic.9y,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
37,admin.,single,high.school,no,yes,no,-0.1,93.798,-40.4,4.936,5195.8,1
29,technician,single,professional.course,no,no,yes,-1.1,94.767,-50.8,1.04,4963.6,0
43,blue-collar,married,basic.9y,unknown,no,no,-1.8,92.893,-46.2,1.299,5099.1,0
45,technician,married,professional.course,no,yes,no,-1.8,92.893,-46.2,1.27,5099.1,0
28,blue-collar,single,basic.9y,no,yes,no,1.1,93.994,-36.4,4.855,5191.0,0
31,admin.,married,university.degree,unknown,no,no,1.1,93.994,-36.4,4.855,5191.0,0
42,blue-collar,married,basic.4y,no,no,no,1.1,93.994,-36.4,4.859,5191.0,0
22,student,single,high.school,no,no,yes,-1.7,94.055,-39.8,0.72,4991.6,1
32,services,married,high.school,no,no,no,-1.8,92.893,-46.2,1.327,5099.1,0
37,unemployed,single,university.degree,no,no,yes,-0.1,93.2,-42.0,4.021,5195.8,0
36,management,divorced,high.school,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
24,blue-collar,married,basic.9y,no,no,no,1.4,93.918,-42.7,4.961,5228.1,0
36,blue-collar,divorced,basic.9y,unknown,no,no,1.4,94.465,-41.8,4.961,5228.1,0
38,blue-collar,married,high.school,unknown,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
51,blue-collar,married,basic.4y,unknown,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
49,admin.,divorced,high.school,no,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
